content	x	y	w	h	
154	264	221	90	44	
5	341	361	59	69	
2	418	356	32	32	
9	283	1326	51	49	
:	333	1322	32	50	
b	365	1320	37	50	
22	345	1371	70	38	
E	1749	351	87	80	
1.	420	488	24	32	
My	461	488	49	32	
faith	522	488	70	32	
looks	601	488	83	32	
up	695	488	38	32	
to	747	488	28	32	
thee	787	488	65	32	
,	857	488	5	32	
Thou	871	488	84	32	
Lamb	965	488	85	32	
of	1061	488	32	32	
Cal	1102	488	51	32	
-	1162	488	8	32	
va	1181	488	35	32	
-	1226	488	9	32	
ry	1247	488	33	32	
;	1293	488	6	32	
Sa-	1333	488	54	32	
vior	1399	488	64	32	
di	1476	488	27	32	
-	1506	488	7	32	
vine	1517	488	66	32	
!	1595	488	7	32	
Now	1615	488	72	32	
hear	1701	488	72	32	
me	1786	488	43	32	
#	1420	568	118	97	
Ho	1474	726	127	89	
77	420	643	25	88	
9:22	280	719	169	39	
5-6-2	346	756	99	31	
MY	508	222	79	46	
FAITH	619	222	169	46	
LOOKS	817	222	159	46	
UP	1009	222	65	46	
TO	1105	222	66	46	
THEE	1201	222	150	46	
.	1360	222	8	46	
6s	1425	222	35	46	
&	1484	222	23	46	
4s	1524	222	39	46	
.	1566	222	11	46	
●	730	626	12	9	
gf	980	973	140	82	
while	397	1094	90	32	
I	499	1094	11	32	
pray	524	1094	69	32	
;	606	1094	8	32	
Take	624	1094	79	32	
all	725	1094	38	32	
my	778	1094	45	32	
guilt	838	1094	77	32	
away	929	1094	82	32	
;	1024	1094	7	32	
0	1077	1094	22	32	
,	1102	1094	6	32	
let	1150	1094	41	32	
me	1204	1094	43	32	
from	1261	1094	69	32	
this	1345	1094	56	32	
day	1416	1094	54	32	
Be	1502	1094	38	32	
whol	1571	1094	78	32	
-	1652	1094	9	32	
ly	1662	1094	32	32	
thine	1718	1094	82	32	
.	1802	1094	8	32	
H	985	1161	151	94	
386	611	1492	93	31	
.	707	1492	13	31	
Christ	506	1551	86	30	
,	594	1551	5	30	
our	611	1551	46	30	
Confidence	669	1551	146	31	
.	816	1552	7	30	
1	355	1596	12	30	
MY	388	1596	54	30	
faith	456	1596	69	30	
looks	541	1597	82	30	
up	638	1597	36	30	
to	688	1598	28	30	
thee	728	1598	66	30	
,	797	1598	6	30	
Thou	389	1629	82	28	
Lamb	487	1630	87	28	
of	587	1631	32	28	
Calvary	629	1631	123	29	
;	763	1632	10	28	
Savior	453	1664	99	24	
divine	566	1664	98	24	
!	673	1664	9	24	
Now	387	1695	73	30	
hear	477	1695	70	31	
me	560	1696	42	30	
while	617	1696	88	31	
I	718	1697	10	30	
pray	743	1698	70	30	
;	825	1698	9	30	
Take	388	1727	82	32	
all	483	1728	40	31	
my	537	1729	47	31	
guilt	597	1730	78	32	
away	687	1731	83	32	
;	782	1732	8	31	
Oh	388	1763	44	29	
let	472	1763	40	29	
me	525	1763	43	29	
from	580	1763	68	29	
this	663	1763	58	29	
day	735	1763	54	29	
Be	453	1799	39	28	
wholly	504	1798	112	27	
thine	629	1795	81	28	
.	712	1794	8	29	
2	359	1868	17	31	
May	393	1868	68	31	
thy	476	1868	52	31	
rich	542	1868	63	31	
grace	620	1868	86	31	
impart	719	1868	104	31	
Strength	394	1902	135	29	
to	543	1900	28	31	
my	584	1900	47	31	
fainting	645	1899	121	30	
heart	781	1898	82	31	
,	865	1897	6	31	
My	458	1934	51	30	
zeal	524	1934	63	30	
inspire	598	1934	107	30	
;	716	1934	8	30	
As	394	1964	40	28	
thou	446	1964	70	29	
hast	530	1965	62	28	
died	606	1966	65	28	
for	685	1966	41	29	
me	739	1967	43	28	
,	784	1967	6	28	
Oh	394	2002	41	29	
!	450	2001	8	30	
may	475	2001	63	29	
my	553	2000	46	30	
love	612	1999	66	30	
to	689	1999	29	29	
thee	730	1998	66	30	
,	797	1997	6	30	
Pure	393	2032	74	31	
,	469	2032	5	31	
warm	490	2032	86	31	
,	580	2032	5	31	
and	599	2032	55	31	
changeless	668	2032	168	31	
be	849	2032	36	31	
,	887	2032	7	31	
A	459	2068	26	29	
living	496	2067	95	28	
fire	604	2065	50	29	
.	655	2064	8	30	
3	361	2135	16	28	
While	396	2135	97	28	
life's	505	2135	73	28	
dark	592	2136	70	28	
maze	679	2136	78	28	
I	770	2136	11	28	
tread	793	2136	79	29	
,	877	2137	7	28	
And	394	2171	68	32	
griefs	474	2171	88	32	
around	576	2171	106	32	
me	698	2171	43	32	
spread	754	2171	98	32	
,	855	2171	5	32	
Be	460	2200	40	31	
thou	513	2200	68	32	
my	597	2202	45	31	
guide	657	2203	86	32	
;	756	2205	8	31	
Bid	394	2234	52	29	
darkness	462	2234	137	30	
turn	612	2235	66	30	
to	691	2236	29	29	
day	733	2236	54	30	
,	789	2237	7	29	
Wipe	396	2270	84	30	
sorrow's	492	2270	131	31	
tears	635	2272	75	30	
away	723	2272	82	31	
,	806	2273	7	30	
Nor	395	2302	60	27	
let	468	2302	40	27	
me	520	2302	43	28	
ever	577	2303	67	27	
stray	656	2303	77	28	
From	460	2337	79	21	
thee	554	2336	65	22	
aside	633	2336	78	21	
.	714	2335	6	22	
4	361	2404	18	27	
When	396	2404	95	27	
ends	502	2404	71	27	
life's	584	2404	72	28	
transient	670	2405	136	27	
dream	818	2405	93	28	
,	915	2406	8	27	
When	397	2439	96	26	
death's	506	2439	107	26	
cold	629	2439	64	26	
sullen	707	2439	93	26	
stream	812	2439	102	26	
Shall	461	2472	81	29	
o'er	555	2472	58	29	
me	626	2472	42	30	
roll	682	2473	54	29	
;	748	2473	8	29	
Blest	396	2507	78	26	
Savior	486	2507	100	26	
,	587	2507	5	26	
then	606	2507	67	26	
in	686	2507	28	26	
love	728	2507	65	26	
,	796	2507	7	26	
Fear	396	2540	70	23	
and	477	2540	53	23	
distrust	544	2540	117	24	
remove	677	2541	114	23	
:	800	2541	10	23	
Oh	395	2575	43	23	
!	451	2574	8	24	
bear	475	2574	68	23	
me	555	2573	43	24	
.	593	2573	8	24	
safe	612	2573	56	23	
above	681	2572	91	23	
A	463	2607	25	23	
ransomed	499	2606	147	22	
soul	658	2605	65	22	
.	725	2604	8	23	
Spiritual	1514	301	141	31	
Songs	1673	301	99	31	
.	1774	301	8	31	
66	1252	1663	15	10	
-0	1558	389	34	21	
387	1409	1491	98	33	
.	1507	1491	16	33	
Worthy	1342	1551	104	26	
the	1459	1549	37	27	
Lamb	1511	1549	75	26	
.	1585	1548	9	27	
1	1150	1591	19	32	
"	1186	1591	16	32	
GLORY	1214	1591	127	33	
to	1352	1592	28	33	
God	1396	1593	58	32	
on	1469	1594	34	32	
high	1515	1594	70	33	
!	1597	1595	12	32	
"	1608	1595	16	32	
Let	1184	1625	53	29	
heaven	1249	1625	111	30	
and	1373	1626	53	30	
earth	1441	1627	78	30	
reply	1534	1628	83	30	
,	1619	1629	7	29	
Praise	1279	1660	91	28	
ye	1383	1666	37	25	
his	1431	1661	45	20	
name	1488	1661	82	21	
!	1580	1663	11	20	
"	1587	1663	16	20	
⁹	1598	1663	13	20	
His	1185	1689	49	30	
love	1248	1690	65	31	
and	1325	1691	54	31	
grace	1392	1692	86	32	
adore	1492	1694	83	31	
,	1578	1696	5	30	
Who	1187	1724	75	27	
all	1275	1724	41	28	
our	1329	1725	54	28	
sorrows	1394	1726	119	28	
bore	1528	1727	69	28	
;	1607	1728	10	27	
Sing	1185	1760	69	30	
aloud	1267	1760	85	30	
evermore	1366	1760	147	30	
"	1252	1794	17	30	
Worthy	1276	1793	122	29	
the	1412	1791	49	30	
Lamb	1474	1791	88	29	
.	1565	1789	7	30	
