content	x	y	w	h	
INDEX	582	189	116	27	
.	704	191	7	24	
Jerusalem	240	282	207	43	
my	466	283	62	42	
glorious	545	283	160	43	
home	723	285	111	42	
,	836	285	10	42	
Jesus	240	327	108	40	
!	359	328	10	39	
and	386	328	71	40	
shall	474	329	98	40	
it	588	330	29	39	
ever	635	331	82	40	
be	733	332	44	39	
,	779	332	8	39	
Jesus	239	372	107	43	
I	365	373	17	42	
love	399	374	81	43	
thy	498	375	65	43	
charming	582	376	190	45	
name	798	379	105	44	
,	906	381	10	42	
Jesus	239	424	110	39	
,	354	424	9	39	
I	382	424	17	39	
my	416	424	61	39	
cross	493	424	94	39	
have	607	424	94	39	
taken	721	424	114	39	
,	837	424	10	39	
Jesus	239	473	107	39	
,	351	473	7	39	
lover	377	473	100	39	
of	494	473	43	39	
my	546	473	64	39	
soul	624	473	84	39	
,	711	473	11	39	
Jesus	237	518	110	39	
,	350	518	7	39	
thou	378	518	89	39	
art	487	518	55	39	
the	559	518	64	39	
sinner's	643	518	150	39	
friend	814	518	119	39	
,	937	518	10	39	
Jesus	238	567	111	41	
,	353	567	8	41	
my	372	567	61	41	
all	451	567	49	41	
to	516	567	34	41	
Heaven	569	567	153	41	
is	741	567	29	41	
gone	788	567	95	41	
,	882	567	11	41	
Jesus	238	610	108	35	
we	365	610	51	36	
look	432	611	85	35	
to	538	611	36	35	
thee	591	612	86	35	
,	682	612	8	35	
Joyfully	237	659	166	42	
.	407	659	10	42	
joyfully	428	659	161	42	
,	592	659	12	42	
Joy	237	707	72	39	
to	326	706	37	40	
the	380	705	64	40	
world	463	705	112	39	
,	577	704	9	40	
Just	237	748	86	39	
as	340	753	38	37	
I	399	755	16	36	
am	433	757	55	37	
,	496	760	6	35	
SANTOTAASISESEIN	997	280	53	925	
139	985	286	67	29	
Now	235	1314	90	34	
to	344	1314	36	34	
the	399	1314	65	34	
Lamb	482	1314	116	34	
,	603	1314	9	34	
O	235	1357	32	39	
for	281	1357	55	39	
a	352	1357	20	39	
faith	390	1357	88	39	
that	500	1357	79	39	
will	597	1357	75	39	
not	689	1357	66	39	
shrink	772	1357	130	39	
,	907	1357	10	39	
O	234	1409	29	31	
for	279	1408	54	31	
a	352	1407	19	31	
closer	389	1407	115	30	
walk	521	1406	97	30	
.	624	1405	9	31	
O	235	1454	30	32	
for	281	1454	55	32	
the	353	1454	64	32	
death	434	1454	112	32	
of	566	1454	43	32	
those	619	1454	104	32	
O	237	1502	30	40	
how	283	1502	79	40	
I	379	1502	17	40	
love	408	1502	82	40	
thy	507	1502	68	40	
holy	592	1502	90	40	
law	697	1502	68	40	
!	782	1502	10	40	
22	1009	381	47	24	
101	988	427	66	29	
99	1009	474	46	29	
46	1008	520	47	29	
110	988	564	68	31	
13	1010	614	45	28	
140	985	660	70	29	
15	1012	708	42	28	
56	1009	753	47	29	
Life	235	800	78	37	
is	330	800	31	37	
the	379	800	65	37	
time	461	800	90	37	
to	570	800	35	37	
serve	625	800	100	37	
the	744	800	64	37	
Lord	826	800	99	37	
,	929	800	9	37	
Lord	237	840	97	42	
while	350	841	109	42	
for	475	842	55	42	
all	547	842	49	43	
mankind	616	843	178	43	
we	812	845	52	42	
pray	878	845	90	43	
,	973	846	8	42	
Mistaken	235	891	188	37	
souls	436	891	96	37	
that	547	891	82	37	
dream	642	891	122	37	
of	782	891	41	37	
Heaven	834	891	146	37	
,	988	891	8	37	
88	1011	891	45	37	
40	1005	847	49	42	
48	1008	800	48	30	
My	236	938	67	43	
days	319	938	88	43	
are	427	938	61	43	
gliding	504	938	140	43	
swiftly	663	938	134	43	
by	819	938	44	43	
,	867	938	12	43	
My	236	984	59	44	
dear	313	984	87	44	
Redeemer	417	984	198	45	
and	630	985	74	44	
my	723	985	58	45	
Lord	803	986	94	44	
,	898	986	8	44	
My	234	1033	70	41	
soul	319	1033	80	41	
,	403	1033	7	41	
be	431	1033	40	41	
on	490	1033	45	41	
thy	553	1033	66	41	
guard	638	1033	117	41	
,	757	1033	9	41	
My	234	1082	66	40	
times	317	1081	107	41	
of	442	1081	41	41	
sorrow	494	1081	133	40	
and	647	1080	73	41	
of	738	1080	41	41	
joy	793	1079	66	41	
,	859	1079	11	41	
Must	236	1123	103	38	
Jesus	357	1123	108	39	
bear	485	1124	85	38	
the	588	1124	61	39	
Cross	668	1125	105	38	
alone	792	1125	107	39	
,	903	1126	11	38	
No	236	1172	58	40	
more	312	1172	98	40	
,	414	1172	7	40	
my	442	1172	63	40	
God	522	1172	78	40	
,	606	1172	5	40	
I	637	1172	14	40	
boast	672	1172	106	40	
no	797	1172	47	40	
more	858	1172	101	40	
,	963	1172	8	40	
74	1010	1172	48	40	
Not	235	1216	77	37	
all	328	1216	49	37	
the	395	1216	66	37	
blood	478	1216	107	37	
of	600	1216	43	37	
beasts	652	1216	120	37	
,	775	1216	12	37	
Not	235	1264	78	35	
to	328	1264	35	35	
condemn	384	1265	178	36	
the	581	1266	64	36	
sons	658	1267	84	36	
of	763	1268	40	35	
men	823	1268	85	36	
,	914	1269	9	35	
107	987	941	67	29	
86	1010	985	46	31	
66	1010	1032	44	30	
71	1009	1078	47	32	
104	988	1127	69	29	
150	987	1312	69	29	
76	1010	1360	43	30	
97	1009	1405	45	33	
130	987	1453	70	30	
123	986	1499	68	30	
