content	x	y	w	h	
For	538	496	75	29	
PRAISE	950	206	204	33	
YE	1182	206	72	33	
THE	1283	206	105	33	
LORD	1416	206	149	33	
.	1572	206	8	33	
Concluded	1643	204	257	32	
.	1906	204	9	32	
it	706	494	37	32	
is	833	496	37	41	
pleasant	930	496	220	41	
,	1151	496	8	41	
and	1208	496	75	41	
to	1358	495	39	41	
praise	1423	496	124	43	
It	1632	497	42	31	
is	1763	494	39	34	
N	1879	368	110	80	
a	1907	507	25	21	
come	1997	497	107	39	
-	2112	497	16	39	
ly	2150	497	44	39	
E	2226	346	112	99	
thing	2272	496	113	41	
.	2387	496	8	41	
111	2446	202	97	30	
