content	x	y	w	h	
be	258	372	101	108	
22	231	1452	161	110	
9	232	2155	70	92	
:	271	2161	65	91	
2	319	2168	63	91	
Seeking	537	228	239	73	
the	810	224	103	75	
Lost	948	223	134	74	
.	1083	221	18	76	
Concluded	1166	220	312	73	
.	1482	216	18	76	
Bringing	520	616	188	39	
the	740	614	65	40	
wan	823	613	78	41	
d'rer	954	612	97	40	
back	1075	611	96	41	
a	1189	610	23	41	
-	1232	610	16	41	
gain	1271	620	89	34	
,	1365	617	9	37	
back	1389	616	98	35	
a	1552	623	22	36	
-	1586	622	15	36	
gain	1616	622	91	35	
gain	1272	664	90	39	
..	1369	664	34	39	
d'rer	951	660	101	29	
back	1075	660	95	30	
a	1191	661	22	29	
BE	1320	748	296	154	
wan	455	671	78	19	
2	444	1113	63	41	
.	499	1113	37	41	
Into	720	1270	87	28	
the	825	1269	66	28	
fold	909	1268	80	29	
Into	458	1314	86	28	
the	562	1313	67	29	
fold	646	1312	79	29	
.	737	1312	9	29	
..	597	2051	29	4	
*	1021	1100	61	60	
.	1067	1108	36	56	
-	1234	680	11	4	
.	936	1315	14	38	
of	951	1314	47	36	
my	1009	1312	66	36	
Redeem	1089	1310	170	33	
1	207	2547	19	41	
Sweet	251	2547	125	41	
hour	391	2547	101	41	
of	503	2547	43	41	
prayer	553	2547	135	41	
,	692	2547	6	41	
sweet	713	2547	116	41	
hour	841	2547	100	41	
of	950	2547	43	41	
of	1245	1270	45	36	
my	1301	1269	64	37	
Redeemer	1390	1268	211	35	
,	1604	1266	10	37	
prayer	337	2614	139	27	
,	477	2614	9	27	
That	252	2655	99	34	
calls	366	2655	93	34	
me	476	2655	61	34	
from	556	2655	96	34	
a	674	2655	20	34	
world	712	2655	115	34	
of	848	2655	46	34	
care	905	2655	84	34	
,	991	2655	11	34	
And	249	2711	87	41	
bids	354	2711	84	41	
me	458	2711	60	41	
at	537	2711	37	41	
my	594	2711	61	41	
Father's	674	2711	172	41	
throne	866	2711	138	41	
,	1008	2711	6	41	
Make	250	2767	114	42	
all	377	2767	52	42	
my	441	2767	64	42	
wants	519	2767	119	42	
and	656	2767	74	42	
wishes	744	2767	138	42	
known	897	2767	107	42	
.	1009	2767	5	42	
In	248	2820	46	42	
seasons	313	2820	156	42	
of	489	2820	45	42	
distress	547	2820	160	42	
and	727	2820	73	42	
grief	819	2820	105	42	
,	919	2820	10	42	
My	249	2878	66	38	
soul	332	2877	85	39	
has	436	2877	67	39	
often	523	2877	103	38	
found	649	2876	120	39	
relief	789	2876	112	38	
,	899	2875	9	39	
And	248	2929	89	42	
oft	349	2929	58	42	
escaped	421	2929	163	43	
the	598	2930	65	43	
tempter's	678	2931	193	43	
snare	894	2932	110	42	
,	1009	2932	6	42	
By	249	2991	55	41	
thy	318	2991	67	41	
return	398	2991	134	41	
,	537	2991	7	41	
sweet	559	2991	117	41	
hour	689	2991	99	41	
of	800	2991	44	41	
prayer	855	2991	137	41	
.	993	2991	10	41	
1	1331	1332	12	3	
er	1415	1321	40	34	
,	1457	1320	9	35	
......	1472	1319	127	33	
Jesus	1598	1317	110	33	
,	1711	1314	10	35	
the	1730	1314	70	34	
Jesus	512	1979	156	38	
,	673	1979	7	38	
the	699	1979	66	38	
Lamb	783	1979	121	38	
for	929	1979	59	38	
sin	1021	1979	60	38	
-	1099	1979	13	38	
ners	1129	1979	88	38	
slain	1236	1979	96	38	
,	1338	1979	6	38	
for	1363	1979	61	38	
sin	1441	1979	61	38	
-	1519	1979	12	38	
ners	1552	1979	86	38	
slain	1658	1979	96	38	
.	1759	1979	10	38	
Lamb	436	2026	118	34	
,	559	2027	10	33	
..	575	2027	35	33	
...	864	2025	55	31	
for	923	2025	60	31	
sin	1016	2025	60	31	
-	1095	2025	14	31	
ners	1126	2025	88	31	
slain	1233	2025	96	31	
...	1340	2025	58	31	
N	1265	1377	103	72	
dd	1394	1383	110	63	
No.	505	2418	99	70	
50.	638	2419	94	70	
Sweet	804	2421	184	72	
Hour	1028	2424	153	71	
of	1215	2427	59	69	
Prayer	1302	2428	216	72	
.	1520	2431	11	69	
8	1690	1411	12	10	
2	1020	2547	20	41	
Sweet	1067	2547	124	41	
hour	1209	2547	97	41	
of	1324	2547	44	41	
prayer	1379	2547	137	41	
,	1519	2547	7	41	
sweet	1545	2547	117	41	
hour	1677	2547	100	41	
of	1792	2547	46	41	
prayer	1149	2614	134	25	
,	1286	2613	8	26	
Thy	1064	2656	83	42	
wings	1164	2656	121	42	
shall	1305	2656	99	42	
my	1423	2656	61	42	
petition	1502	2656	165	42	
bear	1688	2656	93	42	
To	1064	2711	54	41	
him	1133	2711	77	41	
whose	1226	2711	131	41	
truth	1367	2711	109	41	
and	1489	2711	74	41	
faithfulness	1581	2711	250	41	
Engage	1063	2767	160	42	
the	1240	2767	67	42	
waiting	1325	2767	160	42	
soul	1501	2767	86	42	
to	1605	2767	40	42	
bless	1663	2767	104	42	
;	1776	2767	10	42	
And	1063	2819	88	35	
since	1168	2819	108	36	
he	1293	2820	47	35	
bids	1360	2821	85	35	
me	1466	2821	57	36	
seek	1544	2822	91	35	
his	1650	2823	60	35	
face	1724	2823	79	36	
,	1807	2824	9	35	
Believe	1065	2870	149	41	
his	1230	2872	59	40	
word	1303	2873	104	41	
,	1413	2875	6	39	
and	1434	2876	72	40	
trust	1520	2877	102	41	
his	1633	2879	60	40	
grace	1707	2880	111	41	
,	1820	2882	9	39	
I'll	1062	2933	59	42	
cast	1138	2933	78	42	
on	1235	2934	46	42	
him	1302	2934	80	42	
my	1403	2934	63	43	
every	1483	2935	113	42	
care	1613	2936	87	42	
,	1700	2936	10	42	
And	1063	2985	86	40	
wait	1167	2986	89	40	
for	1270	2987	62	40	
thee	1350	2988	88	40	
,	1444	2989	7	40	
sweet	1467	2989	115	41	
hour	1595	2990	70	41	
of	1676	2991	32	40	
prayer	1716	2991	104	41	
.	1823	2993	10	40	
