content	x	y	w	h	
H	424	308	85	77	
1	325	545	18	30	
When	360	545	111	30	
shall	487	545	89	30	
the	592	545	59	30	
voice	665	545	96	30	
of	775	545	38	30	
singing	827	545	139	30	
Flow	394	580	92	31	
joyfully	498	580	150	31	
along	662	580	102	31	
?	775	580	16	31	
When	361	609	111	35	
hill	487	609	65	35	
and	567	609	69	35	
valley	650	609	114	35	
,	770	609	5	35	
ringing	789	609	140	35	
With	395	644	94	30	
one	504	644	67	30	
triumphant	585	644	222	31	
song	821	645	85	30	
,	908	645	8	30	
Proclaim	360	676	168	34	
the	544	676	59	34	
contest	618	676	130	34	
ended	762	676	109	34	
,	876	676	9	34	
And	394	704	80	34	
Him	489	704	83	34	
who	588	704	78	35	
once	680	705	84	34	
was	779	705	68	34	
slain	861	706	88	34	
,	954	706	9	34	
Again	359	748	114	31	
to	489	746	33	32	
earth	537	745	96	32	
descended	648	743	189	31	
,	843	741	7	33	
In	393	779	41	28	
righteousness	450	778	251	28	
to	716	777	32	29	
reign	763	777	95	29	
.	862	776	10	29	
2	326	823	18	34	
Then	361	823	95	34	
from	472	823	86	34	
the	573	823	60	34	
craggy	647	823	120	34	
mountains	783	823	203	34	
,	988	823	9	34	
The	396	859	70	29	
sacred	479	859	116	29	
shout	610	859	102	29	
shall	726	859	88	29	
fly	830	859	46	29	
;	885	859	12	29	
And	363	890	76	29	
shady	455	889	109	30	
vales	580	889	94	29	
and	689	888	69	30	
fountains	772	888	179	29	
Shall	395	924	98	29	
echo	507	924	83	29	
the	603	924	62	29	
reply	677	924	97	29	
.	778	924	9	29	
High	362	957	93	31	
tower	470	956	107	32	
and	590	956	68	31	
lowly	673	955	104	32	
dwelling	794	955	163	31	
Shall	398	989	96	32	
send	507	989	84	32	
the	605	989	61	32	
chorus	679	989	122	32	
round	814	989	112	32	
,	930	989	7	32	
All	365	1022	60	29	
hallelujahs	438	1022	208	29	
swelling	659	1022	158	29	
,	820	1022	8	29	
In	398	1059	39	25	
one	453	1058	66	25	
eternal	532	1057	131	24	
sound	677	1055	110	25	
!	796	1054	14	26	
#	440	1252	29	36	
3	465	1252	35	36	
9:32	364	1467	180	51	
4	461	1524	45	34	
CO	1018	1423	29	74	
199	896	1254	216	75	
1	350	1587	16	32	
Holy	384	1586	91	32	
Spirit	491	1585	104	32	
,	597	1584	5	32	
faithful	620	1584	141	31	
Guide	776	1583	107	31	
,	887	1582	7	32	
Ever	352	1621	88	29	
near	454	1620	82	30	
the	548	1620	58	29	
Christian's	621	1619	199	29	
side	836	1618	73	30	
,	912	1618	8	30	
Gently	350	1651	128	34	
lead	492	1651	75	34	
us	583	1651	37	34	
by	636	1651	42	34	
the	693	1651	59	34	
hand	768	1651	92	34	
,	864	1651	8	34	
Pilgrims	351	1687	157	29	
in	523	1684	34	31	
a	574	1684	20	31	
desert	608	1683	111	30	
land	730	1682	83	30	
.	818	1680	7	31	
Weary	353	1720	123	29	
souls	490	1718	90	29	
,	585	1717	5	30	
fore'er	606	1717	119	29	
rejoice	739	1716	119	29	
,	861	1715	7	30	
While	353	1751	115	29	
they	480	1751	83	29	
hear	576	1751	81	29	
that	670	1751	77	29	
sweetest	759	1751	153	29	
voice	923	1751	98	29	
,	1022	1751	9	29	
Whisp'ring	353	1785	212	29	
softly	578	1783	102	30	
,	686	1783	6	30	
wanderer	708	1783	177	29	
,	889	1782	6	30	
come	911	1782	95	30	
!	1017	1782	8	30	
Follow	353	1817	126	31	
me	495	1816	55	31	
