content	x	y	w	h	
MELODEON	479	219	194	24	
.	677	219	11	24	
And	204	279	86	44	
gladly	305	279	120	44	
wander	439	279	147	44	
up	600	279	47	44	
and	665	279	69	44	
down	750	279	103	44	
,	859	279	10	44	
And	253	323	84	42	
smile	349	323	102	43	
at	471	325	35	42	
toil	524	325	65	43	
and	607	326	67	42	
pain.gob	691	327	215	44	
I	206	370	18	40	
suffer	241	370	107	41	
on	367	372	42	40	
my	431	372	56	41	
three	507	373	98	41	
-	609	375	12	40	
score	627	375	98	41	
years	743	376	103	41	
,	851	378	9	40	
Till	254	421	75	42	
my	346	421	57	42	
Deliverer	424	421	186	43	
come	627	422	100	43	
,	733	423	9	42	
And	206	469	84	43	
wipe	307	469	93	43	
away	418	469	101	43	
his	538	469	53	43	
servant's	612	469	171	43	
tears	807	469	97	43	
,	907	469	11	43	
And	252	517	84	31	
take	352	517	84	31	
his	454	517	54	31	
exile	528	517	93	31	
home	640	517	104	31	
.	749	517	10	31	
281	938	214	73	29	
3	159	608	22	42	
O	208	608	32	42	
what	259	608	97	43	
hath	369	609	86	42	
Jesus	473	610	104	42	
bought	597	610	133	43	
for	744	611	55	43	
me	815	612	57	42	
!	883	612	11	42	
Before	254	655	127	41	
my	396	656	58	41	
ravished	471	657	163	42	
eyes	655	660	82	40	
Rivers	206	700	128	38	
of	352	701	41	38	
life	413	701	63	39	
divine	494	702	116	39	
I	630	703	16	38	
see	665	703	61	39	
,	733	704	9	38	
And	253	750	84	42	
trees	354	751	94	43	
of	466	752	43	42	
paradise	527	753	162	43	
!	703	755	10	42	
I	207	798	17	43	
see	243	798	60	43	
a	323	798	19	43	
world	361	798	109	44	
of	488	799	39	43	
spirits	549	799	119	44	
bright	691	800	120	44	
,	814	801	9	43	
Who	253	847	101	42	
taste	372	847	92	42	
the	481	848	63	42	
pleasures	562	848	182	43	
there	765	849	104	43	
;	879	850	12	42	
They	207	893	106	46	
all	330	893	52	46	
are	397	893	59	46	
robed	472	893	109	46	
in	599	893	34	46	
spotless	655	893	152	46	
white	824	893	113	46	
,	940	893	11	46	
And	253	943	85	43	
conq'ring	353	943	187	43	
palms	557	943	113	43	
they	689	943	85	43	
bear	793	943	87	43	
!	890	943	12	43	
fron	446	988	70	35	
Ston	531	987	120	35	
4	160	1036	23	43	
O	209	1036	31	43	
what	259	1036	98	43	
are	375	1036	60	44	
all	454	1037	47	43	
my	519	1037	57	43	
sufferings	596	1037	189	44	
here	803	1038	86	44	
,	895	1039	8	43	
If	253	1086	39	35	
,	292	1086	8	35	
Lord	318	1086	92	35	
,	415	1086	7	35	
thou	439	1086	86	36	
count	545	1087	108	35	
me	670	1087	58	35	
meet	745	1088	98	35	
v	863	1088	24	35	
With	205	1127	108	44	
that	328	1128	80	44	
enraptured	426	1130	209	45	
host	655	1133	80	44	
t	752	1134	14	43	
'	770	1135	9	43	
appear	797	1135	134	45	
,	935	1137	7	43	
And	253	1181	86	41	
worship	354	1181	156	41	
at	528	1181	38	41	
thy	582	1181	62	41	
feet	663	1181	77	41	
!	750	1181	11	41	
Give	207	1225	94	44	
joy	323	1225	60	44	
or	402	1226	39	44	
grief	458	1226	94	45	
,	555	1227	6	44	
give	580	1227	80	44	
ease	679	1227	84	45	
or	782	1228	38	44	
pain	837	1229	84	44	
,	926	1229	10	44	
Take	255	1267	103	43	
life	375	1270	63	42	
or	457	1272	36	40	
friends	512	1273	132	43	
away	664	1277	100	43	
;	778	1280	11	40	
But	208	1321	70	39	
let	302	1321	53	39	
me	371	1321	56	40	
find	446	1322	71	39	
them	535	1322	94	40	
all	652	1323	50	39	
again	719	1324	107	39	
In	253	1368	48	42	
that	317	1368	78	43	
eternal	414	1369	137	43	
day	567	1370	67	43	
.	638	1371	11	42	
XDU	883	1283	70	20	
HYMN	382	1469	146	32	
230.-L.	555	1469	174	32	
M.	751	1469	49	32	
BLESS'D	211	1526	199	39	
Jesus	430	1526	103	39	
,	541	1526	6	39	
what	562	1526	99	39	
delicious	677	1526	170	39	
fare	862	1526	80	39	
How	209	1576	94	34	
sweet	321	1576	114	34	
thine	450	1576	100	34	
entertainments	570	1576	296	34	
are	883	1576	62	34	
!	957	1576	11	34	
