content	x	y	w	h	
(	389	252	15	34	
1204	407	251	89	33	
,	498	250	9	34	
1205.	529	250	102	33	
)	634	248	17	34	
NUNDA	443	321	218	34	
,	665	319	12	36	
L	739	319	34	36	
,	778	318	10	36	
M.	815	318	66	36	
D.	904	318	37	35	
1	434	577	21	19	
3	469	412	40	35	
4	470	457	42	36	
440	358	3130	63	26	
DEATH	1174	246	162	25	
.	1344	242	8	29	
How	502	555	78	24	
vain	598	554	72	24	
is	689	553	27	25	
all	753	553	43	24	
be	849	549	38	33	
-	889	549	12	33	
neath	903	549	94	33	
the	1008	549	54	33	
skies	1076	549	80	33	
!	1172	549	8	33	
How	1193	549	80	33	
transient	1286	549	154	33	
every	1455	549	127	33	
How	502	589	79	23	
slender	600	588	126	23	
all	752	586	44	24	
the	839	585	51	23	
fond	907	584	74	24	
-	986	584	9	24	
est	1000	584	46	24	
ties	1073	584	57	23	
회	1724	860	49	128	
...	1769	859	111	128	
cloud	456	1009	90	31	
,	551	1009	6	31	
the	571	1009	52	31	
morning	638	1009	145	31	
dew	797	1009	67	31	
,:	870	1009	24	31	
grass	450	1040	89	38	
,	544	1040	7	38	
the	564	1040	51	38	
fading	641	1040	106	38	
flower	759	1040	107	38	
,:	871	1040	21	38	
Of	915	1040	41	38	
earthly	968	1040	115	38	
hopes	1098	1040	95	38	
are	1209	1040	52	38	
emblems	1277	1040	150	38	
true	1442	1040	69	38	
,	1513	1040	9	38	
-The	1524	1040	101	38	
glory	1636	1040	89	38	
of	1769	1042	36	22	
a	1866	1050	21	16	
A	1244	1123	75	142	
earth	1620	549	85	33	
-	1708	549	11	33	
ly	1720	549	30	33	
bliss	1798	549	75	33	
!	1886	549	8	33	
2.	1929	549	29	33	
The	1973	549	63	33	
evening	2053	549	130	33	
That	1192	582	79	24	
bind	1284	583	73	24	
us	1376	584	37	24	
to	1451	589	32	18	
a	1546	581	23	29	
world	1603	581	99	30	
like	1714	582	60	29	
this	1799	583	59	29	
!	1870	583	7	29	
The	1952	584	67	29	
withering	2035	584	162	31	
F	963	1160	217	114	
1204	327	1306	148	43	
Heaven	591	1324	121	35	
alone	724	1324	83	35	
unfading	818	1324	151	35	
.	968	1324	12	35	
How	376	1374	101	37	
vain	497	1374	88	37	
is	603	1374	30	37	
all	657	1374	51	37	
beneath	728	1374	165	37	
the	913	1374	66	37	
skies	999	1374	96	37	
!	1102	1374	12	37	
How	429	1428	100	46	
transient	550	1428	186	46	
every	758	1428	111	46	
earthly	892	1428	148	46	
bliss	1063	1428	87	46	
!	1158	1428	12	46	
How	377	1481	99	35	
slender	498	1481	145	35	
all	666	1481	49	35	
the	736	1481	63	35	
fondest	821	1481	152	35	
ties	992	1481	70	35	
That	427	1533	104	36	
bind	546	1533	93	36	
us	658	1533	42	36	
to	720	1533	38	36	
a	783	1533	20	36	
world	827	1533	115	36	
like	962	1533	73	36	
this	1050	1533	73	36	
!	1131	1533	12	36	
2	321	1587	23	46	
The	374	1587	82	46	
evening	473	1587	159	46	
-	632	1587	15	46	
cloud	644	1587	112	46	
,	763	1587	6	46	
the	793	1587	62	46	
morning	878	1587	170	46	
-	1050	1587	14	46	
dew	1066	1587	78	46	
,	1149	1587	8	46	
The	427	1642	80	46	
withering	527	1641	198	46	
grass	743	1640	108	47	
,	857	1640	6	47	
the	883	1639	64	47	
fading	959	1639	129	47	
flower	1111	1638	124	47	
,	1237	1638	8	47	
Of	375	1695	59	46	
earthly	447	1695	147	46	
hopes	613	1695	116	46	
are	752	1695	63	46	
emblems	837	1695	179	46	
true	1036	1695	84	46	
,	1121	1695	11	46	
The	426	1748	83	45	
glory	527	1748	110	45	
of	655	1748	44	45	
a	714	1748	23	45	
passing	755	1748	155	45	
hour	929	1748	97	45	
.	1028	1748	11	45	
bb2	394	2620	120	44	
FORD	1125	1301	76	16	
.	1207	1301	5	16	
Beyond	428	1972	157	44	
the	606	1971	63	44	
reach	689	1970	112	45	
of	823	1970	40	45	
care	879	1969	87	45	
and	985	1969	74	45	
pain	1076	1969	90	44	
.	1171	1968	9	45	
4	322	2024	25	47	
Then	377	2024	104	47	
let	500	2025	55	47	
the	574	2025	66	47	
hope	660	2025	97	48	
of	778	2026	41	47	
joys	832	2026	82	48	
to	936	2027	43	47	
come	996	2027	105	48	
Dispel	427	2079	135	43	
our	578	2077	71	44	
