content	x	y	w	h	
4	299	500	27	47	
Because	353	500	184	48	
Thou	559	501	119	48	
art	698	502	64	47	
exceeding	784	503	219	48	
great	1022	504	118	48	
,	1142	505	9	47	
And	405	556	97	49	
works	522	556	132	50	
by	676	557	54	49	
Thee	751	557	110	50	
are	882	558	68	49	
done	970	558	109	50	
Which	353	610	147	41	
are	520	610	68	41	
to	608	610	44	41	
be	673	610	50	41	
admired	743	610	186	41	
;	942	610	10	41	
and	974	610	80	41	
Thou	1078	610	118	41	
Art	405	662	80	49	
God	506	662	93	50	
Thyself	620	663	175	50	
alone	809	664	119	49	
.	928	665	11	49	
HYMNS	1149	391	282	33	
.	1434	386	18	38	
5	300	751	24	50	
Teach	352	751	127	50	
me	500	751	63	50	
Thy	580	752	91	50	
way	691	752	87	50	
,	783	752	6	50	
and	813	752	79	51	
in	913	753	40	50	
Thy	977	753	91	50	
truth	1086	753	118	51	
,	1205	754	9	50	
O	408	808	34	42	
Lord	467	808	113	42	
,	584	808	7	42	
then	614	808	99	42	
walk	736	808	101	42	
will	859	808	83	42	
I	959	808	22	42	
;	998	808	11	42	
Unite	358	859	121	48	
my	501	859	67	49	
heart	589	860	117	48	
,	711	861	6	48	
that	741	861	89	48	
I	851	861	22	48	
Thy	895	862	90	48	
name	1003	862	124	49	
May	406	913	101	47	
fear	523	913	88	48	
continually	631	914	251	49	
.	884	917	6	47	
6	299	999	23	49	
O	356	999	35	49	
Lord	412	999	113	49	
,	527	999	7	49	
my	559	999	68	49	
God	650	999	93	49	
,	747	999	7	49	
with	780	999	97	49	
all	897	999	54	49	
my	971	999	70	49	
heart	1058	999	119	49	
To	406	1046	62	45	
Thee	490	1047	110	47	
I	622	1050	21	45	
will	664	1051	81	46	
give	764	1052	91	47	
praise	877	1055	136	47	
;	1029	1058	8	45	
And	352	1106	95	46	
I	468	1106	21	46	
the	509	1106	70	46	
glory	599	1107	119	46	
will	739	1107	81	47	
ascribe	840	1108	159	46	
Unto	408	1157	112	48	
Thy	544	1159	90	48	
name	654	1161	117	48	
always	793	1163	148	49	
.	945	1166	7	47	
Ps	302	1249	68	49	
.	378	1248	10	50	
119	410	1248	105	50	
Sixteenth	647	1263	174	32	
Part	840	1265	93	32	
:	934	1266	9	31	
1	300	1333	24	47	
My	354	1333	71	47	
soul	444	1333	94	48	
lies	555	1334	74	47	
cleaving	650	1334	184	48	
to	855	1336	44	47	
the	918	1336	72	47	
dust	1010	1336	100	48	
,	1111	1337	10	47	
Lord	407	1388	116	46	
,	524	1388	8	46	
give	555	1388	95	46	
me	668	1388	65	46	
life	751	1388	73	46	
divine	842	1388	138	46	
;	995	1388	11	46	
From	355	1435	124	48	
vain	501	1436	94	49	
desires	615	1438	154	49	
and	792	1440	80	48	
every	896	1441	119	49	
lust	1033	1442	88	49	
,	1123	1443	10	48	
Turn	408	1492	118	47	
off	545	1492	63	47	
these	619	1493	121	47	
eyes	759	1493	94	48	
of	875	1494	45	47	
mine	937	1494	109	48	
.	1047	1495	10	47	
2	299	1580	25	47	
When	355	1580	133	48	
sore	511	1581	95	48	
afflictions	624	1582	217	49	
press	862	1585	119	48	
me	1000	1586	65	47	
down	1085	1587	121	48	
,	1209	1588	11	47	
I	406	1626	24	50	
need	448	1627	106	51	
Thy	576	1630	89	51	
quickening	686	1632	248	56	
powers	955	1639	160	52	
;	1128	1643	7	49	
Thy	354	1687	94	49	
word	467	1687	115	50	
,	583	1688	7	49	
that	614	1688	90	49	
I	725	1689	22	49	
have	767	1689	102	49	
rested	888	1690	137	49	
on	1047	1690	51	50	
,	1103	1691	9	49	
Shall	414	1745	118	46	
help	546	1745	98	46	
my	663	1745	70	46	
heaviest	753	1745	182	46	
hours	955	1745	127	46	
.	1084	1745	9	46	
3	303	1825	24	48	
Are	355	1825	82	49	
not	457	1826	74	49	
Thy	553	1827	91	49	
mercies	664	1829	167	49	
sovereign	858	1831	212	50	
still	1093	1833	86	49	
,	1179	1834	8	48	
And	408	1882	95	38	
Thou	526	1882	119	39	
a	666	1883	21	38	
faithful	707	1883	165	39	
God	894	1884	92	38	
?	998	1884	21	38	
Wilt	358	1933	102	46	
Thou	478	1934	118	47	
not	618	1936	76	46	
grant	714	1937	125	47	
me	859	1938	63	47	
warmer	945	1939	172	48	
zeal	1132	1941	87	47	
,	1221	1943	8	46	
To	410	1993	63	47	
run	489	1993	82	47	
the	590	1993	71	47	
heavenly	680	1993	197	47	
road	896	1993	103	47	
?	1006	1993	18	47	
4	301	2072	26	47	
Does	357	2072	109	48	
not	489	2074	75	47	
my	583	2075	68	47	
heart	672	2076	116	48	
Thy	809	2077	90	48	
precepts	919	2079	188	49	
love	1127	2081	93	48	
,	1223	2082	8	47	
And	410	2131	96	44	
long	523	2131	99	44	
to	644	2132	43	44	
see	710	2132	67	44	
Thy	798	2132	90	45	
face	906	2133	90	44	
?	1009	2133	18	44	
And	358	2178	95	54	
yet	473	2179	67	54	
how	563	2181	89	55	
slow	677	2183	98	55	
my	798	2184	67	54	
spirits	888	2186	140	55	
move	1049	2188	118	55	
,	1167	2190	7	53	
Without	412	2232	192	45	
enlivening	625	2236	232	48	
grace	881	2242	121	44	
!	1016	2245	10	42	
5	305	2317	24	49	
Then	359	2318	115	51	
shall	497	2321	105	49	
I	619	2323	22	48	
love	662	2324	92	50	
Thy	777	2326	88	51	
gospel	888	2329	144	50	
more	1052	2332	114	50	
,	1167	2335	6	48	
And	413	2376	94	45	
ne'er	528	2377	107	46	
forget	655	2379	135	46	
Thy	814	2381	90	46	
word	925	2382	114	46	
,	1041	2384	11	45	
When	362	2424	131	52	
I	515	2427	22	49	
have	556	2427	104	51	
felt	678	2430	73	50	
its	772	2432	52	50	
quickening	848	2433	247	55	
power	1114	2439	137	51	
To	415	2488	56	34	
draw	494	2488	111	34	
me	626	2489	63	34	
near	711	2489	96	35	
the	828	2490	69	34	
Lord	918	2491	114	34	
.	1033	2491	10	34	
2	308	2903	27	47	
As	362	2903	57	47	
servants	442	2903	187	48	
watch	651	2905	132	47	
their	804	2906	108	47	
master's	932	2907	185	48	
hand	1139	2908	109	47	
,	1253	2909	8	47	
And	415	2959	96	45	
fear	530	2960	84	45	
the	635	2962	71	45	
angry	726	2963	131	46	
stroke	877	2966	138	46	
;	1027	2968	9	44	
Or	364	3010	59	41	
maids	443	3011	130	42	
before	595	3013	137	42	
their	754	3015	105	42	
mistress	880	3016	185	44	
stand	1083	3019	120	42	
,	1208	3021	8	41	
And	417	3068	97	46	
wait	534	3069	94	47	
a	647	3070	23	46	
peaceful	689	3070	188	48	
look	892	3073	98	46	
;	1005	3074	10	46	
3	313	3157	26	50	
So	369	3157	57	50	
,	427	3157	9	50	
for	459	3157	63	50	
our	544	3158	76	50	
sins	642	3158	84	50	
,	732	3158	7	50	
we	764	3159	58	50	
justly	841	3159	132	50	
feel	992	3160	80	50	
Thy	418	3211	93	47	
discipline	531	3211	215	47	
,	747	3211	9	47	
O	782	3211	34	47	
God	839	3211	94	47	
;	946	3211	13	47	
Yet	365	3262	80	44	
wait	466	3263	95	44	
the	580	3264	69	44	
gracious	668	3265	189	46	
moment	878	3267	184	46	
still	1082	3270	85	44	
,	1167	3270	9	44	
Till	421	3318	78	38	
Thou	521	3318	115	39	
remove	656	3319	162	39	
the	839	3321	70	38	
rod	929	3321	75	39	
.	1009	3322	8	38	
4	1306	497	28	46	
Those	1363	497	136	47	
that	1518	498	91	47	
in	1630	499	37	46	
wealth	1692	499	145	47	
and	1858	501	82	46	
pleasure	1959	501	189	48	
live	2168	503	80	46	
,	2251	504	9	46	
Our	1416	557	91	47	
daily	1524	557	112	47	
groans	1652	557	154	47	
deride	1826	557	144	47	
;	1981	557	11	47	
And	1360	602	96	53	
Thy	1477	603	90	54	
delays	1588	604	139	55	
of	1747	607	45	53	
mercy	1809	607	139	55	
give	1966	609	93	54	
Fresh	1417	663	133	46	
courage	1569	663	177	46	
to	1766	663	43	46	
their	1830	663	108	46	
pride	1957	663	117	46	
.	2078	663	10	46	
5	1310	747	25	45	
Our	1365	747	88	45	
foes	1471	748	87	45	
insult	1579	749	130	45	
us	1730	750	46	45	
,	1782	750	8	45	
