content	x	y	w	h	
No.	457	399	106	42	
24	593	400	68	42	
.	663	400	15	42	
W.	559	486	45	23	
S.	624	486	30	23	
MARTIN	676	486	142	24	
.	824	487	8	23	
I.	559	706	34	30	
We	642	706	67	31	
2	557	770	23	20	
.	580	769	10	20	
We	641	763	69	26	
3	555	828	24	27	
.	581	825	11	28	
We	638	821	69	23	
b	534	1464	35	35	
·	512	1506	22	38	
2	518	1506	22	38	
-	541	1506	30	38	
₂	555	1507	29	38	
9	444	3068	81	54	
-2--2	540	923	88	36	
9	448	2000	62	48	
b	531	1995	37	49	
-0²	513	2043	40	39	
-	543	2043	33	39	
2	556	2043	31	39	
2	594	557	37	34	
-B	517	3116	25	30	
.	543	3116	9	30	
--2	513	2611	74	42	
ar	1486	1077	91	129	
is	1998	1241	34	31	
here	2078	1244	89	35	
,	2171	1249	8	30	
The	589	1239	81	32	
shadows	699	1239	173	32	
have	889	1239	97	32	
all	1009	1239	52	32	
de	1129	1240	49	44	
part	1237	1240	85	44	
-	1332	1240	15	44	
ed	1360	1240	45	44	
,	1410	1240	8	44	
The	1454	1240	80	44	
day	1564	1240	75	44	
with	1656	1240	90	44	
its	1765	1240	50	44	
life	1848	1240	70	44	
With	591	1290	104	43	
fullness	708	1290	164	44	
of	907	1292	42	43	
life	998	1293	68	43	
and	1121	1293	75	44	
pow	1243	1294	84	44	
-	1329	1295	11	43	
er	1343	1295	39	43	
,	1388	1295	7	43	
To	1445	1296	50	43	
drive	1535	1297	106	43	
away	1672	1298	149	43	
all	1850	1299	57	43	
our	1959	1305	70	31	
fear	2064	1303	84	30	
,	2148	1301	12	32	
The	588	1350	81	42	
bless	683	1350	101	42	
-	787	1350	14	42	
ings	798	1350	89	43	
of	903	1351	40	42	
God's	960	1351	117	42	
sal	1116	1351	57	43	
-	1189	1352	14	42	
va-	1219	1352	75	42	
tion	1309	1352	79	42	
,	1397	1352	5	42	
His	1441	1353	68	42	
pow'r	1526	1353	118	42	
to	1659	1353	38	42	
make	1712	1354	113	42	
white	1845	1354	113	42	
as	1997	1355	41	42	
snow	2056	1355	101	42	
