content	x	y	w	h	
SWEET	398	328	172	41	
SABBATH	596	328	226	41	
BELL	852	328	122	41	
.	979	328	9	41	
(	1046	328	18	41	
80.	1063	328	51	41	
)	1116	328	17	41	
8	416	470	33	65	
-	449	473	33	65	
glg	469	475	103	71	
H	632	464	121	77	
3	793	426	102	108	
。	847	424	81	108	
1.	385	589	31	39	
How	432	589	88	39	
sweetly	536	589	141	39	
sounds	688	589	127	39	
the	825	589	59	39	
Sabbath	895	589	148	39	
bell	1053	589	66	39	
!	1129	589	9	39	
Its	1150	589	51	39	
peals	1211	589	92	39	
like	1315	589	68	39	
rolling	1395	589	124	39	
billows	1531	589	133	39	
swell	1677	589	95	39	
;	1781	589	8	39	
It	1802	589	34	39	
2.	382	639	36	39	
With	433	639	97	39	
joy	533	639	61	39	
the	619	639	60	39	
summons	695	639	174	39	
I'll	886	639	56	39	
o-	980	639	48	39	
bey	1039	639	65	39	
,	1110	639	7	39	
And	1123	639	77	39	
to	1213	639	33	39	
God's	1265	639	102	39	
temple	1380	639	128	39	
haste	1518	639	97	39	
away	1643	639	97	39	
;	1749	639	10	39	
I'll	1781	639	56	39	
iti	456	732	117	100	
MISCELLANEOUS	1197	221	379	31	
.	1581	221	12	31	
6	411	753	38	41	
8	412	798	40	44	
CHORUS	1080	941	173	30	
.	1255	942	13	29	
ARE	2178	332	59	21	
.	2236	331	7	22	
BY	2266	331	38	22	
W.	2321	330	33	22	
L	2370	330	20	22	
"	633	1482	27	47	
Sabbath	661	1482	164	49	
Worship	855	1486	184	50	
.	1041	1489	21	46	
"	1050	1490	27	47	
3	357	1557	21	43	
There	408	1557	122	43	
I	552	1557	15	43	
will	587	1557	73	44	
worship	678	1558	161	43	
and	859	1559	72	43	
adore	950	1559	116	43	
,	1066	1560	10	43	
Confess	407	1614	163	45	
my	589	1614	62	46	
guilt	665	1615	94	45	
,	764	1615	5	45	
my	790	1616	61	45	
sins	869	1616	78	45	
deplore	968	1616	154	46	
;	1126	1617	11	45	
And	405	1670	90	45	
seek	512	1670	91	46	
by	622	1671	48	46	
faith	688	1672	94	46	
His	806	1673	70	45	
pard'ning	895	1674	200	46	
love	1111	1676	87	45	
,	1200	1677	8	45	
Rich	406	1732	94	43	
gifts	520	1732	92	43	
and	632	1732	73	43	
blessings	724	1732	190	43	
from	934	1732	94	43	
above	1049	1732	120	43	
.	1172	1732	9	43	
CHO	313	1789	90	37	
.	403	1789	12	37	
-	417	1789	30	37	
Sweet	465	1789	126	37	
Sabbath	612	1789	167	37	
bell	794	1789	74	37	
!	874	1789	9	37	
sweet	904	1789	115	37	
Sabbath	1040	1789	173	37	
bell	1231	1789	76	37	
!	1309	1789	12	37	
Its	461	1848	58	43	
ringing	539	1848	149	43	
tones	704	1848	110	43	
I	836	1848	17	43	
love	871	1848	87	43	
so	975	1848	44	43	
well	1038	1848	83	43	
.	1121	1848	12	43	
