content	x	y	w	h	
No.	322	251	105	61	
8	464	255	37	59	
.	504	257	13	58	
A.	323	345	34	23	
P.	373	344	32	24	
COBB	422	344	83	23	
.	510	343	7	24	
S	275	434	80	92	
9	273	779	53	52	
:	317	778	30	52	
D	342	1391	23	29	
54	408	412	70	52	
-24	381	455	85	54	
b	340	1926	25	30	
1.	365	582	30	42	
Are	418	581	76	43	
you	502	581	74	43	
ready	589	581	113	42	
for	715	580	56	43	
your	784	580	97	42	
Lord	894	579	102	43	
,	999	579	6	43	
should	1018	579	139	42	
he	1171	578	47	43	
come	1231	578	106	43	
?	1346	577	14	43	
should	1374	577	137	43	
he	1525	577	47	43	
come	1585	576	105	43	
?	1701	576	15	43	
Are	1728	576	73	43	
you	1812	575	74	43	
2.	363	630	34	30	
Oh	425	629	56	30	
,	488	628	7	31	
there	506	627	112	30	
'11	630	625	43	31	
be	718	624	46	31	
re	815	626	38	39	
-joicing	871	625	158	40	
when	1043	625	109	39	
he	1171	624	46	40	
comes	1229	624	127	39	
?	1366	623	15	40	
when	1395	623	108	40	
he	1522	623	45	40	
comes	1583	623	126	39	
!	1722	622	9	40	
If	1743	622	38	40	
we	1789	622	54	40	
enter	817	670	144	35	
in	994	670	37	35	
when	1046	670	107	35	
he	1173	670	47	35	
comes	1231	670	125	35	
?	1367	670	14	35	
when	1396	670	109	35	
he	1525	670	46	35	
comes	1586	670	126	35	
!	1723	670	9	35	
To	1745	670	52	35	
the	1810	670	69	35	
3.	366	670	33	35	
See	424	670	70	35	
!	505	670	11	35	
the	561	670	68	35	
saints	646	670	122	35	
$	270	2075	130	111	
4	437	777	38	35	
ready	446	1147	120	41	
hear	447	1192	94	28	
Be	646	257	73	74	
Ready	744	255	195	74	
When	966	253	197	73	
He	1190	251	82	74	
Comes	1295	250	183	73	
.	1481	248	19	75	
for	646	1143	59	33	
his	723	1145	59	33	
sum	831	1148	84	34	
mons	1009	1142	112	38	
home	1135	1142	116	39	
?	1259	1143	15	38	
(	1286	1143	13	38	
summons	1301	1143	197	39	
home	1513	1144	114	39	
?	1638	1145	12	38	
)	1655	1145	8	38	
Does	1681	1145	100	38	
your	1792	1146	95	38	
him	673	1188	77	43	
saying	778	1188	135	43	
:	922	1188	15	43	
"	945	1188	22	43	
Children	970	1188	181	43	
come	1163	1188	107	43	
!	1281	1188	10	43	
(	1303	1188	13	43	
"	1316	1188	17	43	
Children	1339	1188	183	43	
come	1536	1188	107	43	
!	1655	1188	9	43	
)	1663	1188	12	43	
Come	1690	1188	114	43	
,	1807	1188	8	43	
ye	1826	1188	49	43	
wedding	446	1233	180	41	
