content	x	y	w	h	
70	313	233	69	42	
9	333	1285	66	52	
2	482	425	32	33	
4	479	468	36	38	
·	403	795	18	37	
5	407	795	19	37	
-	432	795	17	37	
b	451	796	21	37	
Moderato	520	364	172	32	
.	696	364	8	32	
-b	442	1570	35	37	
1	486	568	12	25	
,	504	568	7	25	
Je	543	568	32	25	
-	580	569	9	25	
sus	592	569	48	25	
can	666	570	55	25	
save	733	571	70	25	
e	842	575	14	15	
-	860	575	8	15	
ven	872	575	54	15	
me	968	576	44	19	
,	1015	575	6	20	
Is'nt	1067	568	80	21	
2.	484	608	28	27	
Je	543	608	33	27	
-	581	608	10	27	
sus	594	608	47	27	
comes	663	608	95	27	
with	775	608	70	27	
mercy	860	608	95	27	
free	970	608	58	27	
,	1032	608	5	27	
Is'nt	1068	608	80	27	
3	485	649	16	27	
,	501	649	7	27	
Je	540	649	32	27	
-	578	649	8	27	
sus	591	649	47	27	
He	654	649	42	27	
has	709	649	50	27	
conquered	773	649	163	27	
death	950	649	86	27	
,	1043	649	5	27	
Is'nt	1064	649	80	27	
CHORUS	475	1483	145	30	
.	622	1481	9	32	
b	407	1832	23	42	
-	432	1835	27	43	
b	448	1837	28	43	
JESUS	944	231	181	48	
CAN	1163	231	123	48	
SAVE	1327	231	153	48	
EVEN	1523	231	153	48	
ME	1716	231	89	48	
.	1807	231	13	48	
(	865	304	16	27	
"	879	304	19	27	
For	912	304	58	27	
IIe	985	304	43	27	
shall	1039	304	78	28	
save	1130	305	67	27	
the	1211	305	50	27	
people	1274	305	97	28	
from	1389	306	75	27	
their	1482	306	79	27	
sins	1575	306	58	28	
.	1641	307	6	27	
-	1654	307	19	27	
MATT	1682	307	84	27	
,	1772	307	6	27	
1	1801	307	8	27	
:	1816	307	7	27	
21	1838	308	29	27	
,	1872	308	7	27	
"	1883	308	13	27	
)	1903	308	15	27	
Suff'ring	457	1097	140	30	
on	609	1097	36	30	
the	658	1097	53	30	
cross	741	1097	79	30	
He	835	1097	42	30	
bore	890	1097	67	30	
,	963	1097	5	30	
That	973	1097	75	30	
on	1061	1097	35	30	
Canaan's	1112	1097	144	30	
peaceful	1287	1097	130	30	
shore	1436	1097	85	30	
,	1525	1097	6	30	
I	1537	1097	13	30	
might	1569	1097	94	30	
dwell	1678	1097	84	30	
for	1776	1097	44	30	
-	1824	1097	8	30	
ev	1837	1097	31	30	
-	1884	1097	9	30	
ermore	1906	1097	112	30	
,	2022	1097	5	30	
Is'nt	2060	1097	81	30	
He'll	458	1139	78	28	
redeem	550	1139	109	28	
my	676	1139	45	28	
helpless	735	1139	122	28	
soul	870	1139	65	28	
,	939	1139	5	28	
Wash	961	1139	87	28	
and	1061	1139	58	28	
cleanse	1131	1139	115	28	
me	1259	1139	43	28	
,	1307	1139	5	28	
make	1326	1139	84	28	
me	1424	1139	43	28	
whole	1481	1139	91	28	
,	1576	1139	6	28	
Lead	1598	1139	73	28	
me	1686	1139	44	28	
upward	1743	1139	121	28	
to	1874	1139	29	28	
the	1916	1139	51	28	
goal	1978	1139	70	28	
,	2049	1139	7	28	
Is'nt	2059	1139	82	28	
Soon	456	1178	75	30	
He'll	545	1178	77	30	
leave	635	1178	81	30	
His	729	1178	52	30	
mansion	795	1178	134	30	
home	943	1178	85	30	
,	1032	1178	5	30	
Coming	1043	1178	122	30	
down	1177	1178	84	30	
to	1276	1178	29	30	
claim	1318	1178	86	30	
his	1419	1178	43	30	
own	1476	1178	64	30	
,	1545	1178	6	30	
All	1564	1178	48	30	
who	1625	1178	64	30	
trust	1703	1178	78	30	
in	1794	1178	30	30	
him	1838	1178	60	30	
alone	1911	1178	86	30	
,	2001	1178	6	30	
Is'nt	2060	1181	80	21	
5	857	1277	129	82	
