content	x	y	w	h	
15	250	500	31	32	
.	284	499	10	33	
1	261	656	21	35	
1	363	445	25	35	
-6	330	709	31	33	
-6	432	499	34	33	
2	441	659	28	30	
PSALMS	514	340	246	39	
213	572	448	66	32	
Jonk	617	695	12	37	
6-	692	498	38	29	
___	759	491	94	34	
1	616	658	21	34	
-7-6--5	566	710	255	36	
3-4--2--5	261	917	338	39	
|	603	918	16	38	
1-2	620	918	102	39	
PSALM	418	1082	95	24	
XLVI	544	1081	91	24	
.	638	1080	7	25	
1	226	1129	15	33	
God	260	1129	57	33	
is	330	1129	22	33	
our	366	1129	47	34	
refuge	422	1130	90	33	
and	526	1130	52	33	
our	595	1131	47	33	
strength	659	1131	118	34	
,	780	1132	7	33	
in	291	1165	29	29	
straits	330	1165	89	29	
a	433	1165	16	29	
present	461	1165	108	29	
aid	582	1165	43	29	
.	629	1165	7	29	
46-47-48-49	822	340	409	39	
.	1240	340	15	39	
4	224	1427	19	29	
A	259	1427	25	29	
river	296	1427	70	29	
is	383	1427	21	29	
,	410	1427	6	29	
whose	430	1427	89	30	
streams	534	1428	109	29	
do	659	1428	33	29	
glad	703	1428	61	30	
the	291	1462	46	30	
city	353	1462	54	30	
of	417	1462	31	30	
our	455	1462	46	30	
God	512	1462	58	30	
;	575	1462	9	30	
The	260	1496	56	29	
holy	330	1495	60	30	
place	402	1494	76	30	
where	493	1494	87	29	
in	584	1493	25	30	
the	623	1493	45	29	
Lord	684	1492	66	30	
most	293	1530	70	28	
high	376	1529	60	28	
hath	450	1528	63	28	
his	525	1527	41	29	
abode	580	1526	86	29	
.	671	1525	7	29	
2	225	1196	18	30	
Therefore	262	1196	142	31	
,	409	1197	5	30	
although	428	1197	125	30	
the	566	1198	45	30	
earth	624	1198	74	30	
remove	710	1199	108	30	
,	821	1199	7	30	
we	292	1232	41	26	
will	353	1231	56	27	
not	421	1231	46	26	
be	479	1230	32	27	
afraid	526	1230	83	27	
;	613	1230	8	27	
6	229	1723	16	30	
The	265	1723	56	30	
heathen	335	1723	117	30	
rag'd	464	1724	71	30	
tumultuously	549	1724	191	31	
,	744	1725	8	30	
the	293	1759	44	27	
kingdoms	350	1758	141	28	
moved	503	1758	95	27	
were	617	1757	70	28	
:	698	1757	8	28	
The	262	1791	57	26	
Lord	335	1791	68	26	
God	416	1791	56	26	
uttered	486	1791	102	26	
his	604	1791	39	26	
voice	656	1791	78	26	
,	737	1791	8	26	
The	295	1824	56	23	
earth	366	1824	75	23	
did	455	1824	43	23	
melt	514	1824	64	23	
for	592	1824	34	23	
fear	640	1824	55	23	
.	699	1824	7	23	
(	839	888	32	29	
3	224	1316	20	22	
Though	259	1280	111	31	
hills	383	1280	60	31	
amidst	458	1280	98	31	
the	569	1280	43	31	
seas	627	1280	59	31	
be	696	1280	33	31	
cast	743	1280	60	31	
:	806	1280	7	31	
Though	293	1314	116	29	
waters	423	1314	96	29	
roaring	538	1314	103	29	
make	654	1314	80	29	
,	737	1314	6	29	
And	258	1346	65	31	
troubled	337	1346	120	31	
be	470	1346	32	31	
;	509	1346	6	31	
yea	532	1346	51	31	
,	588	1346	4	31	
though	608	1346	100	31	
the	719	1346	43	31	
hills	777	1346	62	31	
by	292	1382	35	29	
swelling	337	1381	123	28	
seas	477	1378	61	29	
do	549	1377	32	30	
shake	594	1376	87	29	
.	682	1375	8	30	
7	225	1873	16	29	
The	262	1873	56	29	
Lord	333	1873	70	29	
of	414	1873	31	29	
hosts	453	1873	71	29	
upon	539	1873	67	29	
our	621	1873	47	29	
side	680	1873	57	29	
doth	292	1908	63	28	
constantly	368	1907	151	29	
remain	530	1906	102	29	
:	636	1906	7	29	
The	260	1938	58	30	
God	332	1938	58	30	
of	403	1938	29	31	
Jacob	441	1939	83	30	
'	538	1939	6	30	
s	545	1939	9	30	
our	570	1940	46	30	
refuge	627	1940	90	30	
,	719	1941	8	30	
us	293	1977	29	25	
safely	335	1976	85	24	
to	431	1974	27	25	
maintain	470	1973	134	24	
.	607	1970	9	26	
6-567	794	684	318	66	
5	800	973	29	34	
5	225	1575	17	28	
God	260	1575	58	28	
in	332	1575	26	28	
the	370	1575	46	28	
midst	430	1575	80	28	
of	523	1575	30	28	
her	566	1575	45	28	
doth	630	1575	63	28	
dwell	712	1575	81	28	
;	796	1575	9	28	
nothing	292	1613	110	27	
shall	417	1612	70	28	
her	502	1611	47	28	
remove	560	1611	109	28	
:	672	1611	9	28	
The	261	1641	58	29	
Lord	335	1641	69	29	
to	415	1641	27	29	
her	455	1642	46	29	
an	515	1642	32	29	
helper	561	1642	90	30	
will	665	1643	55	29	
,	723	1643	7	29	
and	293	1673	51	31	
that	358	1674	58	31	
right	429	1675	68	32	
early	511	1676	70	32	
prove	594	1677	77	32	
.	676	1679	8	31	
8	224	2022	17	28	
Come	259	2021	83	28	
,	348	2021	5	28	
and	372	2020	52	28	
behold	437	2020	95	27	
what	546	2019	72	28	
wondrous	633	2019	136	27	
works	784	2018	84	27	
have	292	2053	70	31	
by	375	2053	33	31	
the	420	2053	46	31	
Lord	481	2054	67	31	
been	564	2054	65	31	
wrought	643	2054	119	32	
:	765	2055	7	31	
Come	260	2089	83	26	
,	346	2087	6	27	
see	367	2087	45	27	
what	428	2086	72	26	
desolations	513	2085	164	25	
he	292	2119	34	29	
on	345	2119	32	29	
the	396	2119	45	29	
earth	456	2120	70	29	
hath	542	2120	62	29	
brought	618	2120	112	30	
.	732	2121	6	29	
1	885	447	26	35	
1	977	447	23	35	
9	225	2172	16	24	
Unto	260	2171	70	24	
the	343	2170	45	24	
ends	408	2170	64	23	
of	485	2169	31	24	
all	524	2169	34	24	
the	571	2168	46	24	
earth	629	2168	74	23	
wars	292	2206	67	27	
into	373	2205	55	28	
peace	445	2204	84	28	
he	544	2204	31	28	
turns	593	2203	73	28	
:	676	2203	8	28	
The	261	2233	58	30	
bow	331	2233	59	30	
he	403	2233	34	30	
breaks	448	2234	96	30	
,	551	2234	5	30	
the	570	2234	44	31	
spear	629	2235	75	30	
he	722	2235	33	30	
cuts	765	2235	58	31	
,	826	2236	7	30	
in	292	2270	26	26	
fire	333	2269	44	27	
the	390	2269	45	26	
chariot	448	2268	103	26	
burns	563	2267	78	27	
,	643	2266	9	27	
1	1107	446	28	37	
-7--5	1148	500	192	34	
-5-5	1304	499	172	33	
1	1169	658	23	34	
2	1245	657	24	34	
-7	1269	712	84	32	
-	1424	711	17	33	
:	1433	710	11	33	
1	1449	710	18	33	
-3	922	921	32	35	
4-6-5	982	921	289	35	
5	1326	973	27	33	
:	1450	973	10	32	
1	1463	972	21	32	
10	905	1133	31	26	
Be	955	1132	37	27	
still	1006	1132	54	27	
,	1063	1132	6	27	
and	1084	1132	51	26	
know	1149	1131	77	27	
that	1240	1131	59	27	
I	1310	1130	12	27	
am	1337	1130	41	27	
God	1393	1130	59	27	
:	1459	1130	11	27	
among	986	1172	97	24	
the	1094	1167	45	27	
heathen	1152	1165	118	24	
I	1281	1160	15	28	
Will	956	1200	68	26	
be	1033	1200	32	26	
exalted	1079	1200	107	26	
;	1199	1200	7	26	
I	1224	1200	11	26	
on	1249	1200	31	26	
earth	1296	1200	75	26	
will	989	1230	57	29	
be	1058	1230	31	30	
exalted	1101	1231	108	30	
high	1220	1232	65	30	
.	1288	1233	7	29	
11	906	1293	28	28	
Our	953	1293	56	28	
God	1021	1293	57	28	
,	1083	1293	5	28	
who	1104	1293	60	28	
is	1178	1293	21	28	
the	1212	1293	44	28	
Lord	1274	1293	68	28	
of	1352	1293	32	28	
hosts	1389	1293	74	28	
,	1467	1293	8	28	
is	987	1327	23	28	
still	1025	1327	56	28	
upon	1090	1327	70	28	
our	1174	1327	45	28	
side	1231	1327	59	28	
;	1294	1327	8	28	
The	957	1357	57	27	
God	1028	1357	58	28	
of	1100	1358	30	27	
Jacob	1137	1358	85	28	
,	1226	1359	4	27	
our	1246	1359	44	28	
refuge	1303	1360	91	28	
forever	988	1392	101	24	
will	1102	1392	56	24	
abide	1170	1392	79	24	
.	1253	1392	7	24	
PSALM	1107	1459	97	23	
.	1208	1459	6	23	
XLVII	1235	1459	106	23	
.	1343	1459	8	23	
1	919	1508	14	32	
ALL	952	1507	61	32	
people	1029	1507	94	32	
,	1126	1507	5	32	
clap	1144	1507	57	32	
your	1214	1506	65	32	
hands	1288	1506	84	32	
;	1378	1506	9	32	
to	1403	1506	28	32	
God	1443	1506	59	31	
be	941	1540	37	30	
with	987	1540	67	30	
voice	1065	1540	77	30	
of	1156	1540	30	30	
triumph	1193	1541	114	30	
shout	1329	1541	80	30	
:	1411	1542	8	30	
2	919	1575	17	29	
For	956	1575	51	29	
dreadful	1020	1575	120	29	
is	1152	1575	21	29	
the	1187	1575	43	29	
Lord	1245	1575	69	29	
most	1327	1575	71	29	
high	1411	1575	64	29	
,	1477	1575	8	29	
great	986	1610	76	29	
King	1071	1609	73	29	
the	1154	1608	47	30	
earth	1216	1608	72	29	
throughout	1304	1607	160	29	
.	1466	1606	8	30	
3	921	1668	17	31	
The	956	1668	58	31	
heathen	1027	1668	118	31	
people	1158	1668	95	31	
under	1266	1668	84	31	
us	1361	1668	32	31	
he	987	1703	33	27	
surely	1040	1702	86	28	
shall	1139	1702	68	28	
