content	x	y	w	h	
1885	976	218	182	67	
Gold	964	314	186	60	
SchB	943	618	211	82	
SALUTATORY	838	1044	767	83	
.	1609	1044	20	83	
IN	506	1320	60	51	
the	584	1319	77	52	
accompanying	680	1319	351	50	
work	1051	1317	123	52	
the	1193	1317	77	51	
Author	1289	1316	178	52	
has	1493	1315	80	52	
sought	1601	1315	165	51	
to	1795	1314	42	52	
embrace	1867	1314	197	51	
in	399	1382	46	50	
a	466	1382	26	50	
convenient	519	1382	264	50	
shape	812	1382	137	50	
,	954	1382	8	50	
a	989	1382	23	50	
varied	1032	1382	149	50	
collection	1213	1382	230	50	
of	1476	1382	48	50	
orignal	1547	1382	172	50	
Sacred	1743	1382	158	50	
Songs	1922	1382	144	50	
and	400	1446	88	50	
Hymns	509	1446	176	50	
,	691	1446	10	50	
which	716	1446	146	50	
will	879	1446	89	50	
supply	989	1446	163	50	
to	1173	1446	43	50	
Sabbath	1239	1446	194	50	
-	1439	1446	13	50	
schools	1455	1446	173	50	
,	1633	1446	6	50	
Praise	1662	1446	146	50	
Meetings	1829	1446	217	50	
,	2050	1446	12	50	
and	399	1509	90	54	
Home	510	1509	145	54	
Circles	677	1509	162	54	
popular	859	1509	188	54	
selections	1070	1509	230	54	
,	1307	1509	8	54	
from	1340	1509	107	54	
which	1477	1509	146	54	
everything	1653	1509	262	54	
inap	1942	1509	103	54	
propriate	398	1576	222	49	
to	647	1574	47	50	
special	720	1574	163	49	
and	912	1573	86	50	
general	1026	1573	180	49	
uses	1234	1572	97	50	
has	1360	1571	80	50	
been	1468	1571	108	50	
eliminated	1606	1570	253	49	
,	1867	1569	10	50	
and	1899	1569	87	50	
in	2015	1569	47	49	
which	399	1638	148	50	
the	560	1638	76	50	
music	649	1638	140	50	
will	800	1638	93	50	
be	905	1638	50	50	
found	970	1638	137	50	
in	1122	1638	45	50	
closest	1181	1638	158	50	
sympathy	1353	1638	236	50	
with	1599	1638	109	50	
the	1722	1638	75	50	
sentiment	1812	1638	238	50	
.	2052	1638	9	50	
THE	510	1723	110	49	
GOLDEN	642	1723	207	49	
SHEAF	869	1723	167	49	
,	1042	1723	7	49	
No.	1072	1723	89	49	
1	1188	1723	19	49	
,	1214	1723	10	49	
will	1243	1723	90	49	
be	1355	1723	51	49	
followed	1423	1723	201	49	
by	1642	1723	57	49	
other	1717	1723	127	49	
numbers	1858	1723	207	49	
of	399	1786	55	51	
uniform	473	1786	189	51	
size	684	1786	89	51	
and	792	1786	86	51	
shape	898	1786	137	51	
,	1040	1786	8	51	
and	1073	1786	86	51	
at	1180	1786	45	51	
the	1240	1786	74	51	
same	1334	1786	118	51	
popular	1465	1786	187	51	
price	1665	1786	118	51	
,	1786	1786	10	51	
which	1811	1786	146	51	
will	1973	1786	94	51	
enable	401	1852	155	49	
those	575	1852	129	49	
using	721	1852	132	49	
them	870	1852	120	49	
to	1007	1852	45	49	
renew	1067	1852	143	49	
and	1227	1852	86	49	
obtain	1330	1852	147	49	
fresh	1495	1852	115	49	
Songs	1629	1852	141	49	
and	1784	1852	84	49	
Hymns	1888	1852	176	49	
at	402	1925	46	36	
proper	465	1927	157	40	
intervals	640	1919	214	36	
.	858	1921	12	34	
THE	510	1997	110	50	
GOLDEN	644	1997	207	50	
SHEAF	878	1997	167	50	
,	1050	1997	9	50	
No.	1086	1997	89	50	
1	1203	1997	17	50	
,	1227	1997	9	50	
can	1261	1997	78	50	
be	1370	1997	54	50	
had	1452	1997	86	50	
at	1569	1997	45	50	
$	1637	1997	28	50	
12.00	1671	1997	120	50	
per	1814	1997	78	50	
(	1910	1997	21	50	
100	1943	1997	76	50	
)	2027	1997	19	50	
;	2052	1997	11	50	
or	404	2064	49	53	
,	456	2064	11	53	
15	502	2064	50	53	
cents	576	2064	125	53	
a	726	2064	26	53	
single	779	2064	142	53	
copy	948	2064	112	53	
,	1066	2064	9	53	
bound	1107	2064	150	53	
in	1291	2064	44	53	
board	1370	2064	133	53	
covers	1532	2064	149	53	
;	1699	2064	9	53	
or	1747	2064	46	53	
,	1798	2064	8	53	
$	1839	2064	27	53	
9.00	1868	2064	95	53	
per	1989	2064	79	53	
(	404	2128	20	52	
100	429	2128	77	52	
)	510	2128	19	52	
;	539	2128	11	52	
or	577	2128	51	52	
,	631	2128	8	52	
10	668	2128	51	52	
cents	736	2128	120	52	
a	879	2128	24	52	
single	922	2128	143	52	
copy	1092	2128	112	52	
,	1211	2128	8	52	
bound	1243	2128	152	52	
in	1422	2128	44	52	
paper	1495	2128	134	52	
covers	1658	2128	147	52	
,	1813	2128	7	52	
upon	1846	2128	119	52	
ap	1991	2128	56	52	
plication	402	2197	209	45	
to	632	2195	46	47	
the	698	2194	78	47	
publisher	794	2194	233	45	
.	1026	2192	11	47	
O.	1440	2246	44	31	
W.	1506	2246	55	31	
SCHAEFFER	1581	2246	247	33	
,	1832	2248	11	31	
Romney	1624	2305	176	35	
,	1800	2302	10	38	
W.	1831	2301	56	38	
Va	1905	2300	58	38	
.	1964	2299	10	38	
This	555	2478	92	44	
work	662	2477	105	45	
having	784	2476	142	45	
been	942	2476	94	44	
copyrighted	1056	2475	247	44	
,	1308	2474	6	45	
no	1333	2474	49	45	
selection	1399	2474	178	44	
contained	1596	2473	202	44	
in	1816	2472	39	45	
it	1873	2472	29	45	
can	1924	2471	69	45	
be	2018	2471	46	45	
published	400	2533	202	40	
without	618	2533	159	40	
the	792	2533	66	40	
written	876	2533	147	40	
consent	1041	2533	159	40	
of	1215	2533	45	40	
the	1277	2533	66	40	
Author	1359	2533	147	40	
.	1507	2533	10	40	
J.	1035	3058	24	22	
M.	1074	3058	31	22	
ARMSTRONG	1123	3058	190	24	
&	1332	3060	16	22	
CO	1366	3061	37	22	
.	1408	3061	6	22	
,	1417	3061	6	22	
MUSIC	1080	3096	77	21	
TYPOGRAPHERS	1174	3098	200	24	
,	1377	3102	6	20	
Philadelphia	1112	3136	172	24	
,	1286	3135	5	25	
Pa	1308	3134	34	25	
.	1345	3134	6	25	
