content	x	y	w	h	
46	298	146	77	51	
-	341	1760	5	11	
A.	482	232	36	25	
BARNES	539	231	153	25	
.	692	230	10	26	
S	422	319	115	87	
1.	444	481	40	48	
Come	514	480	125	49	
,	644	480	8	49	
give	675	480	91	48	
your	784	479	102	49	
heart	904	479	116	48	
to	1038	478	41	49	
Je	1096	478	55	49	
E	308	2234	130	83	
b	408	922	37	41	
3.	446	1020	39	49	
Come	518	1020	121	49	
,	643	1020	8	49	
walk	676	1020	105	49	
the	800	1020	68	49	
way	888	1020	87	49	
with	999	1020	97	49	
Je	1116	1020	52	49	
22	312	1962	179	91	
Feife	1926	585	238	113	
2.	441	752	42	52	
Come	513	752	125	52	
,	642	752	10	52	
bring	673	752	119	52	
your	810	752	102	52	
sins	931	752	78	52	
to	1031	752	40	52	
Jesus	1102	752	219	52	
,	1326	752	8	52	
Who	1359	752	107	52	
will	1494	752	82	52	
for	1630	752	60	52	
-	1690	752	13	52	
give	1706	752	91	52	
them	1817	752	109	52	
all	1974	752	57	52	
,	2033	752	11	52	
His	512	1585	79	48	
prom	641	1585	113	48	
-	757	1585	14	48	
ise	771	1585	58	48	
he	891	1585	54	48	
has	1009	1580	72	49	
giv	1133	1586	70	49	
Jay	676	1660	171	156	
And	509	1854	97	46	
though	624	1854	156	46	
your	800	1854	101	46	
sins	919	1854	80	46	
be	1018	1854	48	46	
COME	1221	141	220	57	
,	1447	141	14	57	
GIVE	1506	141	192	57	
YOUR	1734	141	212	57	
HEART	1988	141	278	57	
TO	2309	141	95	57	
JESUS	2443	141	235	57	
.	2680	141	15	57	
Rev.	1830	230	72	25	
XXII	1918	230	77	25	
:	2004	230	11	25	
17	2026	230	36	25	
The	510	2126	86	47	
path	632	2126	99	47	
will	766	2126	83	47	
oft	889	2126	62	47	
be	1020	2124	52	33	
sus	1253	488	65	36	
,	1322	485	12	39	
Who	1356	484	108	35	
died	1481	479	92	36	
scar	1138	1869	84	22	
Ed	1060	2233	140	106	
your	1590	497	107	30	
soul	1708	485	92	31	
#	2071	316	118	109	
to	1855	478	44	45	
win	1961	478	78	46	
,	2042	479	10	45	
That	2083	479	108	46	
he	2246	481	52	45	
may	2318	481	90	46	
sanc	2429	482	94	46	
-	2532	483	15	45	
ti	2555	483	35	45	
-	2625	484	15	45	
fy	2672	484	51	47	
-	1258	1608	14	5	
If	2124	752	49	35	
