content	x	y	w	h	
No.	375	259	101	54	
203	500	259	108	54	
.	614	260	11	54	
W.	461	362	55	29	
E.	540	362	38	29	
P.	599	362	37	29	
G	392	1784	65	109	
AAF	461	1563	15	62	
THE	791	260	139	59	
SHELTERING	966	260	442	59	
ROCK	1446	260	183	59	
.	1634	260	15	59	
Slow	548	406	81	40	
.	633	406	9	40	
May	672	406	79	40	
be	766	406	39	40	
sung	819	406	88	40	
with	923	406	78	40	
good	1016	406	84	40	
effect	1115	406	93	40	
as	1222	406	38	40	
a	1277	406	20	40	
Solo	1316	406	74	40	
.	1391	406	11	40	
95	1093	467	150	124	
$	403	1131	92	102	
F	1809	1128	118	103	
burn	536	1278	90	37	
-	630	1277	12	38	
ing	642	1277	63	38	
sand	718	1277	87	38	
,	810	1277	6	38	
In-	835	1276	80	38	
vit	940	1276	54	38	
-	993	1276	13	38	
ing	1008	1276	62	38	
pilgrims	1099	1275	162	38	
as	1301	1275	36	38	
they	1350	1275	84	37	
pass	1446	1274	79	38	
To	1559	1274	47	38	
seek	1632	1274	80	37	
a	1739	1273	18	38	
shade	1772	1273	109	38	
in	1890	1273	38	38	
the	1951	1272	65	38	
-	479	1319	15	42	
treating	506	1319	155	42	
strain	669	1319	108	42	
,	781	1319	7	42	
"	801	1319	19	42	
Ho	835	1319	55	42	
,	895	1319	7	42	
ev	944	1319	40	42	
-	987	1319	14	42	
'	1003	1319	9	42	
ry	1017	1319	42	42	
thirsting	1076	1319	170	42	
sin	1260	1319	54	42	
-	1317	1319	11	42	
sick	1331	1319	74	42	
soul	1416	1319	77	42	
,	1496	1319	6	42	
Come	1511	1319	103	42	
freely	1623	1319	109	42	
drink	1743	1319	105	42	
,	1852	1319	6	42	
and	1865	1319	68	42	
thou	1943	1319	88	42	
mountain	520	1364	190	41	
side	719	1364	75	41	
,	796	1364	7	41	
The	818	1364	74	41	
Shepherd	900	1364	180	41	
climbs	1092	1364	101	41	
o'er	1205	1364	71	41	
mountains	1284	1364	160	41	
steep	1455	1364	96	41	
,	1555	1364	6	41	
He's	1571	1364	82	41	
searching	1665	1364	150	41	
now	1825	1364	77	41	
for	1913	1364	52	41	
his	1978	1364	53	41	
crim	535	1411	87	30	
-	626	1411	13	30	
son	637	1411	66	30	
tide	717	1411	77	30	
A	836	1411	30	30	
sac	938	1409	57	38	
-	1006	1409	15	38	
ri-	1033	1409	57	38	
fice	1104	1409	64	38	
for	1182	1409	53	38	
sins	1282	1409	72	38	
of	1377	1409	40	38	
men	1444	1409	82	38	
,	1529	1409	5	38	
And	1553	1409	82	38	
free	1650	1409	71	38	
to	1737	1409	36	38	
all	1808	1409	51	38	
who	1868	1409	78	38	
will	1957	1409	76	38	
@	396	2840	71	74	
El	1497	477	97	112	
wea	1177	635	74	37	
-	1262	634	15	38	
ry	1286	633	43	38	
land	1367	633	85	37	
,	1457	632	6	38	
1	509	634	17	28	
There	554	634	113	28	
is	711	634	34	28	
a	818	643	23	20	
Rock	888	634	93	28	
in	1023	634	37	28	
a	1108	643	24	20	
Its	1508	631	50	38	
shad	1583	631	85	37	
-	1673	630	11	38	
ow	1686	630	52	38	
falls	1763	629	82	37	
on	1868	628	45	38	
the	1945	627	64	38	
2	507	679	20	28	
There	554	679	112	28	
is	710	679	32	28	
a	816	688	23	20	
Well	886	680	94	25	
in	1021	679	37	25	
a	1107	688	22	19	
desert	1183	676	157	40	
plain	1364	676	97	40	
,	1465	676	6	40	
Its	1510	676	51	40	
wa-	1595	676	68	40	
ters	1679	676	70	40	
call	1773	676	67	40	
with	1854	676	89	40	
en	1957	676	43	40	
3	507	725	24	27	
A	572	725	36	27	
great	682	720	101	40	
fold	790	720	75	40	
stands	875	720	121	40	
with	1009	720	86	40	
its	1109	720	45	40	
por-	1183	720	88	40	
tals	1283	720	69	40	
wide	1367	720	92	40	
,	1463	720	6	40	
The	1498	720	76	40	
sheep	1587	720	107	40	
a-	1707	720	34	40	
stray	1759	720	96	40	
on	1871	720	44	40	
the	1945	720	65	40	
a	817	776	23	20	
cross	885	768	92	37	
where	986	767	116	37	
the	1109	766	63	38	
Sav-	1181	766	82	38	
iour	1275	765	80	38	
died	1372	765	81	38	
,	1458	765	5	38	
His	1488	764	66	38	
blood	1563	764	102	38	
flow'd	1676	763	116	38	
out	1801	763	64	37	
in	1880	762	37	38	
4	506	768	21	29	
There	552	767	115	28	
is	709	766	33	29	
a	1965	776	23	20	
ಸಾಸಿವೆ	426	2153	86	136	
-	556	2159	31	134	
REFRAIN	853	1706	182	32	
.	1040	1710	9	28	
wil	561	1954	63	30	
-	634	1955	15	30	
der-	665	1955	75	31	
ness	754	1957	79	31	
.	834	1958	8	30	
shalt	546	2001	95	28	
be	657	1999	43	29	
whole	711	1999	114	28	
.	825	1998	8	29	
"	837	1998	20	29	
wand'ring	533	2041	199	41	
sheep	740	2043	105	41	
.	850	2045	8	39	
en-	568	2093	74	26	
ter	665	2090	54	27	
in	763	2088	38	28	
.	805	2087	10	28	
ㅎ	1108	1783	69	113	
W.	1520	356	53	37	
E.	1597	357	37	37	
PENN	1658	359	112	38	
,	1774	361	7	36	
by	1801	362	47	37	
per	1866	363	62	37	
.	1929	365	8	36	
