content	x	y	w	h	
No.	286	256	82	41	
41	392	255	58	42	
.	455	254	12	42	
3	447	377	36	37	
4	445	421	38	37	
1.	443	535	33	29	
I	506	535	23	29	
am	589	534	54	39	
waiting	662	533	188	39	
,	851	532	7	40	
I	889	532	22	40	
2.	442	580	35	29	
I	505	577	23	29	
am	588	579	53	38	
waiting	662	578	188	38	
,	852	577	8	39	
I	890	577	22	39	
3.	443	624	34	29	
I	505	622	23	29	
am	591	623	54	39	
waiting	666	623	184	39	
,	853	623	7	39	
I	890	623	22	39	
6	374	781	28	43	
-	398	782	28	43	
b4	418	783	61	45	
I	487	1131	24	31	
I	487	1175	24	30	
I	489	1219	22	28	
CHORUS	360	1512	191	22	
.	556	1512	10	22	
-2-2₂²	377	2371	80	36	
I	930	252	23	48	
AM	985	252	83	48	
WAITING	1105	252	264	48	
.	1376	252	10	48	
gy	1820	471	124	41	
am	973	527	56	43	
waiting	1048	527	183	44	
,	1234	529	7	43	
Where	1261	529	129	44	
the	1406	530	57	43	
bil	1485	531	51	43	
-	1554	531	13	43	
lows	1585	531	84	44	
loud	1694	532	87	44	
-	1795	533	12	43	
ly	1819	533	35	44	
roar	1899	534	82	44	
;	1990	535	10	43	
am	971	579	59	39	
waiting	1048	579	186	39	
,	1235	579	7	39	
Till	1261	579	75	39	
the	1382	579	58	39	
night	1462	579	102	39	
has	1590	579	63	39	
passed	1674	579	125	39	
a	1825	579	21	39	
-	1865	579	17	39	
way	1902	591	73	27	
;	1988	593	10	25	
am	974	622	54	43	
wait	1050	622	84	43	
-	1146	622	13	43	
ing	1172	622	61	43	
,	1236	622	8	43	
Where	1264	622	130	43	
life's	1410	622	89	43	
shadows	1519	622	158	43	
thick	1697	622	100	43	
-	1802	622	12	43	
ly	1817	622	34	43	
fall	1908	622	63	43	
;	1982	622	11	43	
Words	1431	304	106	33	
and	1550	304	61	33	
Music	1627	305	99	33	
by	1742	305	37	33	
J.	1795	306	26	33	
L.	1837	306	32	33	
ORR	1885	306	69	33	
.	1955	306	7	33	
am	569	1130	53	38	
long	648	1129	86	39	
-	737	1129	13	39	
ing	751	1128	62	39	
,	816	1128	9	39	
I	885	1132	24	28	
am	952	1134	54	39	
am	569	1174	55	38	
watching	648	1174	180	40	
,	831	1176	8	38	
I	882	1177	24	38	
am	950	1173	57	46	
am	569	1221	58	38	
list'ning	662	1219	162	37	
,	822	1216	12	40	
I	882	1215	24	40	
am	951	1230	56	18	
list'ning	1070	1216	163	43	
For	1286	1216	71	43	
my	1403	1216	57	43	
Sav	1495	1216	65	43	
-	1571	1216	12	43	
ior's	1597	1216	81	43	
gen-	1713	1216	87	43	
tle	1814	1216	49	43	
call	1904	1216	72	43	
.	1978	1216	9	43	
long	1055	1131	85	38	
-	1153	1128	13	41	
ing	1174	1128	64	39	
To	1284	1125	53	39	
watch	1046	1173	114	46	
-	1163	1173	15	46	
ing	1176	1173	65	46	
For	1286	1173	68	46	
the	1401	1173	59	46	
break	1480	1173	105	46	
-	1590	1173	13	46	
ing	1604	1173	62	46	
be	1406	1129	43	30	
tak	1487	1131	61	31	
-	1569	1134	14	29	
en	1606	1135	46	30	
safely	1699	1134	158	35	
o'er	1903	1134	71	35	
.	1972	1134	12	35	
of	1719	1173	37	46	
the	1801	1173	60	46	
day	1899	1173	70	46	
.	1972	1173	10	46	
*	608	1567	67	93	
Waiting	449	1694	200	37	
for	679	1694	57	37	
my	793	1697	59	39	
angel	883	1696	150	38	
boat	1052	1694	84	39	
-	1140	1693	11	40	
man	1154	1693	81	40	
,	1240	1692	6	40	
Who	1270	1692	92	39	
will	1393	1691	78	39	
row	1488	1690	69	40	
me	1623	1693	56	39	
o'er	1710	1693	72	39	
the	1800	1693	61	39	
tide	1894	1694	73	39	
,	1970	1694	10	39	
€	1913	1752	47	33	
g	1078	2082	28	38	
$	994	2347	12	12	
9	1001	2347	12	12	
$	1508	765	15	15	
To	479	2196	52	38	
the	576	2197	62	38	
friends	656	2198	131	39	
who	806	2200	78	39	
wait	905	2201	81	39	
to	1007	2203	35	38	
greet	1060	2203	94	39	
me	1175	2205	55	38	
On	1285	2205	55	29	
the	1403	2207	61	27	
far	1496	2207	56	27	
off	1616	2204	53	31	
other	1696	2204	139	31	
side	1877	2204	75	31	
.	1956	2204	9	31	
D	1953	2318	70	88	
From	847	2437	93	33	
the	955	2438	55	34	
"	1025	2439	17	33	
Silver	1056	2439	101	35	
Cymbal	1173	2441	130	35	
,	1307	2443	5	33	
"	1320	2443	13	33	
by	1351	2444	41	33	
per	1403	2444	57	34	
.	1461	2445	8	33	
(	1125	2498	14	31	
45	1138	2497	48	31	
)	1186	2497	12	31	
-	1578	2225	14	5	
